"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)","Category","Name","Number","Min","Max","Unit","Type","Operation"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL",20,"FAULK","049",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA NON"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","NORTHEAST",30,"GRANT","051",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","NORTHEAST",30,"GRANT","051",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","NORTHEAST",30,"GRANT","051",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","NORTHEAST",30,"GRANT","051",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","NORTHEAST",30,"ROBERTS","109",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED","(Z)","(L)",NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","NORTHEAST",30,"ROBERTS","109",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED","(Z)","(L)",NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","NORTHEAST",30,"ROBERTS","109",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","3","(L)",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","NORTHEAST",30,"ROBERTS","109",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","3","(L)",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","SOUTHEAST",90,"TURNER","125",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","SOUTHEAST",90,"TURNER","125",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","SOUTHEAST",90,"TURNER","125",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","SOUTHEAST",90,"TURNER","125",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","SOUTHWEST",70,"CUSTER","033",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","SOUTHWEST",70,"CUSTER","033",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","SOUTHWEST",70,"CUSTER","033",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","6","(L)",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","SOUTHWEST",70,"CUSTER","033",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","6","(L)",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","WEST CENTRAL",40,"LAWRENCE","081",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","WEST CENTRAL",40,"LAWRENCE","081",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES NON"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","WEST CENTRAL",40,"LAWRENCE","081",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","SOUTH DAKOTA","46","WEST CENTRAL",40,"LAWRENCE","081",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA NON"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"BEDFORD","003",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED","3","51.1",NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"BEDFORD","003",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","3","(H)",NA,NA,NA,NA,NA,NA,"BEARING","ACRES NON"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"BEDFORD","003",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","3","73.3",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"BEDFORD","003",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","3","98.1",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA NON"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"CANNON","015",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"CANNON","015",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"CANNON","015",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"CANNON","015",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"DAVIDSON","037",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"DAVIDSON","037",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"DAVIDSON","037",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"DAVIDSON","037",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"DE KALB","041",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"DE KALB","041",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"DE KALB","041",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","5","69.3",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"DE KALB","041",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","5","73.3",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"GILES","055",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED","1","44.0",NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"GILES","055",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED","1","51.1",NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"GILES","055",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","5","69.3",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"GILES","055",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","5","73.3",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"JACKSON","087",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED","1","44.0",NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"JACKSON","087",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED","1","51.1",NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"JACKSON","087",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","3","69.3",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"JACKSON","087",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","3","73.3",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"LINCOLN","103",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"LINCOLN","103",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"LINCOLN","103",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","2","69.3",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"LINCOLN","103",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","2","73.3",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"MACON","111",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"MACON","111",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"MACON","111",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","4","69.3",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"MACON","111",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","4","73.3",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"MAURY","119",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"MAURY","119",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"MAURY","119",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES NON"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"MAURY","119",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","2","69.3",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"MAURY","119",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","2","73.3",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"MAURY","119",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","1","98.1",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA NON"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"RUTHERFORD","149",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"RUTHERFORD","149",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"RUTHERFORD","149",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","2","69.3",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"RUTHERFORD","149",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","2","73.3",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"SMITH","159",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"SMITH","159",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"SMITH","159",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES NON"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"SMITH","159",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"SMITH","159",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","2","(L)",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"SMITH","159",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","2","(L)",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA NON"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"SUMNER","165",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED","7","44.0",NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"SUMNER","165",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED","7","51.1",NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"SUMNER","165",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","7","69.3",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"SUMNER","165",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","7","73.3",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"TROUSDALE","169",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"TROUSDALE","169",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"TROUSDALE","169",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES NON"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"TROUSDALE","169",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"TROUSDALE","169",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"TROUSDALE","169",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","1","(L)",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA NON"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"WILLIAMSON","187",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,"BEARING","ACRES"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"WILLIAMSON","187",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"WILLIAMSON","187",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","2","69.3",NA,NA,NA,NA,NA,NA,"BEARING","OPERATIONS WITH AREA"
"CENSUS",2022,"YEAR",NA,"COUNTY","TENNESSEE","47","CENTRAL BASIN",40,"WILLIAMSON","187",NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","2","73.3",NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN"
